,synthetic_flow
2141-03-26,7017.758261566715
2141-03-27,6807.531256014134
2141-03-28,6595.150431226234
2141-03-29,6795.913288832348
2141-03-30,6996.138794755729
2141-03-31,7215.758340863604
2141-04-01,6996.113726505916
2141-04-02,6776.944747021076
2141-04-03,6978.4221471711735
2141-04-04,7202.475848462592
2141-04-05,7467.319944479499
2141-04-06,7723.472269585001
2141-04-07,7682.6460182602
2141-04-08,7571.800782933988
2141-04-09,7794.613289277592
2141-04-10,7999.604967025459
2141-04-11,7889.225363834107
2141-04-12,7622.207554416471
2141-04-13,7852.443616277939
2141-04-14,8089.628312404936
2141-04-15,8372.884188103768
2141-04-16,8741.134274352547
2141-04-17,9069.179517345046
2141-04-18,9467.368403928813
2141-04-19,9776.303464573533
2141-04-20,10015.360692707678
2141-04-21,9721.198776004465
2141-04-22,9414.531168322354
2141-04-23,9136.503129528304
2141-04-24,9075.219566977397
2141-04-25,9358.48525488005
2141-04-26,9637.449816312137
2141-04-27,9528.805774062297
2141-04-28,9723.532068842986
2141-04-29,9870.883469485774
2141-04-30,9556.896309546173
2141-05-01,9794.816125269623
2141-05-02,10140.387827561888
2141-05-03,10493.078612460438
2141-05-04,10087.289741111239
2141-05-05,9730.23248867681
2141-05-06,9595.33558322173
2141-05-07,9953.64645221855
2141-05-08,10190.675895968028
2141-05-09,10133.768374473195
2141-05-10,10075.781311054048
2141-05-11,10334.347900442834
2141-05-12,10007.76999124862
2141-05-13,10388.681988213053
2141-05-14,10837.003808044206
2141-05-15,11329.83638849
2141-05-16,11993.82935226528
2141-05-17,12752.238197805034
2141-05-18,13357.554782577703
2141-05-19,13886.941888098774
2141-05-20,13488.578857909264
2141-05-21,13814.541674791464
2141-05-22,13337.020430304874
2141-05-23,12861.840026044278
2141-05-24,13260.841448712848
2141-05-25,13949.107375935635
2141-05-26,14554.392265414717
2141-05-27,14665.529590593034
2141-05-28,14169.685620416896
2141-05-29,14435.83729118271
2141-05-30,14131.837464485008
2141-05-31,13700.743801387916
2141-06-01,14136.26428549098
2141-06-02,13675.613196316646
2141-06-03,14209.95003852248
2141-06-04,14961.850576320052
2141-06-05,15875.866833540646
2141-06-06,16849.058400232312
2141-06-07,15986.16067021657
2141-06-08,15374.971384462604
2141-06-09,14967.952951871413
2141-06-10,15523.005662686686
2141-06-11,15015.53406499122
2141-06-12,14526.751902804102
2141-06-13,14643.27289578277
2141-06-14,14966.462407274585
2141-06-15,15143.945159051496
2141-06-16,15640.927837752917
2141-06-17,16396.48168928076
2141-06-18,17115.94096017225
2141-06-19,18081.376090483165
2141-06-20,18936.454269096062
2141-06-21,17854.201337626964
2141-06-22,17759.071530819656
2141-06-23,16873.019854014277
2141-06-24,15976.68559255874
2141-06-25,16825.844490948475
2141-06-26,17912.137313464853
2141-06-27,19243.170917699616
2141-06-28,20578.04977578691
2141-06-29,22594.465342610387
2141-06-30,24409.02235656745
2141-07-01,26414.26343149819
2141-07-02,28448.157060927748
2141-07-03,30000.452711735303
2141-07-04,27920.574625687495
2141-07-05,26109.35228649974
2141-07-06,24659.247889147013
2141-07-07,23231.682434046117
2141-07-08,24087.873302376887
2141-07-09,24213.304623567634
2141-07-10,22788.20642859108
2141-07-11,21340.475859647093
2141-07-12,22600.442918359033
2141-07-13,24394.784399939155
2141-07-14,26186.357289538293
2141-07-15,25980.977649738306
2141-07-16,28083.577118719986
2141-07-17,29904.793755184084
2141-07-18,29284.864922379085
2141-07-19,27423.141744255223
2141-07-20,26004.81010160594
2141-07-21,25120.299351150923
2141-07-22,25950.097329691594
2141-07-23,27754.235428978558
2141-07-24,29749.010503473528
2141-07-25,30805.175078082764
2141-07-26,32478.818520738325
2141-07-27,34175.114797299946
2141-07-28,31568.382317374715
2141-07-29,29300.985507888126
2141-07-30,27438.593143037364
2141-07-31,25626.505640415988
2141-08-01,23926.915664050535
2141-08-02,22290.755161955087
2141-08-03,20937.952695915275
2141-08-04,22102.013481452133
2141-08-05,23897.65527054195
2141-08-06,25932.46738127264
2141-08-07,25120.101387719234
2141-08-08,23617.430900243966
2141-08-09,23665.440687063387
2141-08-10,22530.8631564799
2141-08-11,22861.167020101035
2141-08-12,21789.27000416879
2141-08-13,20479.986013260375
2141-08-14,19340.301954319002
2141-08-15,18279.723426356868
2141-08-16,17304.91595548141
2141-08-17,17635.99760126504
2141-08-18,18566.08808049553
2141-08-19,17395.073192180982
2141-08-20,16264.469741605648
2141-08-21,15732.388608248915
2141-08-22,17007.875146024056
2141-08-23,17527.762527955743
2141-08-24,16454.635857713874
2141-08-25,17197.731078790534
2141-08-26,16255.416302726708
2141-08-27,15519.121385611248
2141-08-28,15238.38575973192
2141-08-29,14610.432997178521
2141-08-30,15099.423896955057
2141-08-31,15618.287785838049
2141-09-01,16461.075227658683
2141-09-02,17427.86334766789
2141-09-03,16400.671667595787
2141-09-04,15503.070665497917
2141-09-05,14827.518236750759
2141-09-06,14310.770434192618
2141-09-07,13808.86654924563
2141-09-08,13220.68970576855
2141-09-09,13645.20994244593
2141-09-10,14135.815626616968
2141-09-11,13613.335478256347
2141-09-12,13983.181611718905
2141-09-13,13489.569811310954
2141-09-14,14051.018026629032
2141-09-15,14551.694187405663
2141-09-16,15103.426486847327
2141-09-17,15175.769534817886
2141-09-18,14586.672817093384
2141-09-19,15101.941091976232
2141-09-20,15671.422258082586
2141-09-21,16624.75069319908
2141-09-22,17635.62042316401
2141-09-23,18319.81447047163
2141-09-24,17261.762152505446
2141-09-25,17698.66098465795
2141-09-26,16766.58636645053
2141-09-27,17849.102937797186
2141-09-28,18951.311564355285
2141-09-29,19560.648298972756
2141-09-30,18698.801216511507
2141-10-01,17540.886513778336
2141-10-02,16423.895873286117
2141-10-03,15613.512944417915
2141-10-04,15062.791800108951
2141-10-05,14445.134397573569
2141-10-06,13899.44515202992
2141-10-07,13435.456442135115
2141-10-08,13014.69505703234
2141-10-09,13021.80958474905
2141-10-10,12595.372078312457
2141-10-11,12220.126447586841
2141-10-12,11865.207011899243
2141-10-13,11462.003556363985
2141-10-14,11068.777497658999
2141-10-15,10756.106778093219
2141-10-16,10618.566083501943
2141-10-17,10218.692118743442
2141-10-18,10551.536019353121
2141-10-19,10703.295761661715
2141-10-20,10646.935445128023
2141-10-21,10236.0996832625
2141-10-22,9856.726802258801
2141-10-23,9437.41729250248
2141-10-24,9117.558984837811
2141-10-25,9409.630364043933
2141-10-26,9920.819674015715
2141-10-27,10427.278437675288
2141-10-28,10881.403329567524
2141-10-29,11337.186157646996
2141-10-30,11781.571817604436
2141-10-31,12138.867888479
2141-11-01,12514.721596379693
2141-11-02,12265.854342477016
2141-11-03,12099.42211347637
2141-11-04,11709.565871987874
2141-11-05,11282.004076636562
2141-11-06,10922.593794984154
2141-11-07,11276.767920247157
2141-11-08,11573.347898190312
2141-11-09,11218.427718118877
2141-11-10,10887.4139708701
2141-11-11,10572.884620954168
2141-11-12,10918.136437815088
2141-11-13,10390.56356355803
2141-11-14,9890.646051730619
2141-11-15,9354.597144864421
2141-11-16,8871.98997924401
2141-11-17,8436.120371913867
2141-11-18,8133.5518549719345
2141-11-19,7864.838101123719
2141-11-20,7980.8749015756
2141-11-21,7773.1750582129835
2141-11-22,8001.6402815274505
2141-11-23,7748.048770471422
2141-11-24,7471.494330157178
2141-11-25,7181.657345820293
2141-11-26,6902.112096121468
2141-11-27,6646.115785757084
2141-11-28,6427.581696241294
2141-11-29,6202.383823021316
2141-11-30,6013.464950841682
2141-12-01,5872.342641923449
2141-12-02,5731.223183200384
2141-12-03,5590.125296866248
2141-12-04,5937.248057518827
2141-12-05,5857.092409394866
2141-12-06,5777.625332961503
2141-12-07,5844.035829409008
2141-12-08,5784.218240796866
2141-12-09,5716.651427979472
2141-12-10,5790.425567564018
2141-12-11,5773.533248317062
2141-12-12,5840.902749872445
2141-12-13,5876.985728699012
2141-12-14,5812.432261804369
2141-12-15,5878.701010821813
2141-12-16,5949.713445133575
2141-12-17,5863.879747647818
2141-12-18,5790.173307389417
2141-12-19,5857.544570740663
2141-12-20,5792.802674440409
2141-12-21,5779.10419525321
2141-12-22,5838.489619880742
2141-12-23,5951.674392491565
2141-12-24,5728.014922347529
2141-12-25,5887.351267455121
2141-12-26,6040.820339048333
2141-12-27,6193.137918532095
2141-12-28,6050.324579170676
2141-12-29,5894.127111091949
2141-12-30,5694.342256361503
2141-12-31,5952.66701495688
2142-01-01,5766.74796704355
2142-01-02,5875.6079147343125
2142-01-03,5894.368195118015
2142-01-04,5802.275300547682
2142-01-05,5733.0734625855075
2142-01-06,5680.701088219823
2142-01-07,5626.64772587754
2142-01-08,5584.2172950841095
2142-01-09,5632.082018024887
2142-01-10,5678.597835929938
2142-01-11,5636.146021687772
2142-01-12,5699.671427497898
2142-01-13,5771.991433285269
2142-01-14,5844.235679740587
2142-01-15,5918.855591007745
2142-01-16,5931.242555190898
2142-01-17,5846.215515781135
2142-01-18,5954.580837274792
2142-01-19,5962.806652706462
2142-01-20,5882.732221296712
2142-01-21,5797.9379576471565
2142-01-22,5723.603971350965
2142-01-23,5660.148884182125
2142-01-24,5610.197735277982
2142-01-25,5578.215717306573
2142-01-26,5616.097946210883
2142-01-27,5686.512636113818
2142-01-28,5770.021703832552
2142-01-29,5882.772212717692
2142-01-30,5964.2945144101295
2142-01-31,5878.00899738412
2142-02-01,5798.472420329536
2142-02-02,5779.985576290327
2142-02-03,5750.215046436431
2142-02-04,5822.218116401144
2142-02-05,5827.985631831972
2142-02-06,5753.415969918001
2142-02-07,5836.946991695873
2142-02-08,5922.472166857993
2142-02-09,5829.819422726307
2142-02-10,5742.5849802142
2142-02-11,5685.55071974265
2142-02-12,5695.64510622556
2142-02-13,5782.734155571604
2142-02-14,5905.734560471698
2142-02-15,5606.594441476578
2142-02-16,5918.180009292772
2142-02-17,5825.1097250463645
2142-02-18,5740.129554905584
2142-02-19,5684.945767966094
2142-02-20,5760.839836844869
2142-02-21,5751.884776630191
2142-02-22,5839.852974746197
2142-02-23,5945.076652694554
2142-02-24,5641.549873213945
2142-02-25,5945.984244362109
2142-02-26,5849.333164751555
2142-02-27,5775.657796780948
2142-02-28,5856.207567818561
2142-03-01,5952.323724375938
2142-03-02,5686.950372153677
2142-03-03,5865.723978387611
2142-03-04,5819.467606203167
2142-03-05,5990.202041091473
2142-03-06,5828.596474967967
2142-03-07,5673.780020749015
2142-03-08,5964.127309207698
2142-03-09,5874.827926285354
2142-03-10,5790.112765711359
2142-03-11,5719.32003154226
2142-03-12,5804.835844665202
2142-03-13,5893.244388226129
2142-03-14,5606.888899944678
2142-03-15,5801.279514914991
2142-03-16,5961.281057067112
2142-03-17,6138.682483160288
2142-03-18,5962.836891182673
2142-03-19,5790.327202589495
2142-03-20,5632.489862281754
2142-03-21,5801.734950348691
2142-03-22,5970.159656230444
2142-03-23,6242.219842211547
2142-03-24,6487.826696297656
2142-03-25,6682.23942004602
2142-03-26,6658.528998859411
2142-03-27,6466.677371718694
2142-03-28,6254.364411877483
2142-03-29,6057.209740640848
2142-03-30,5862.996528056914
2142-03-31,5698.101899410563
2142-04-01,5538.488677294276
2142-04-02,5868.098349327305
2142-04-03,5540.975371943816
2142-04-04,5707.178131273125
2142-04-05,5546.859964922603
2142-04-06,5779.595714320113
2142-04-07,6068.297555441498
2142-04-08,6389.726223273847
2142-04-09,6672.22233960612
2142-04-10,6942.068296795935
2142-04-11,7276.918706836177
2142-04-12,7582.598632625032
2142-04-13,7820.44006043705
2142-04-14,7537.297556967898
2142-04-15,7266.627210532269
2142-04-16,6994.156091769565
2142-04-17,6819.037359187733
2142-04-18,6623.658134045597
2142-04-19,6609.513316867376
2142-04-20,6887.988114655615
2142-04-21,7183.835859709912
2142-04-22,7519.140441510376
2142-04-23,7780.96083353614
2142-04-24,8012.94379359062
2142-04-25,8287.904870178769
2142-04-26,8545.330274339778
2142-04-27,8492.913627804557
2142-04-28,8804.444640290321
2142-04-29,8494.621019469496
2142-04-30,8309.478230719753
2142-05-01,8049.429510946438
2142-05-02,8376.292338102032
2142-05-03,8843.837492463414
2142-05-04,9341.583398989556
2142-05-05,9792.160487423913
2142-05-06,10128.153110562764
2142-05-07,10496.185063955818
2142-05-08,10144.67123736931
2142-05-09,9799.15157264579
2142-05-10,9398.071426617516
2142-05-11,9002.397820069957
2142-05-12,8685.38534700909
2142-05-13,8356.850013510742
2142-05-14,8007.849399142073
2142-05-15,7672.520756479611
2142-05-16,7931.066266806257
2142-05-17,8423.010262937163
2142-05-18,9010.430126485402
2142-05-19,9689.745454008227
2142-05-20,10321.16810105318
2142-05-21,10803.899924890913
2142-05-22,11060.07554158624
2142-05-23,10685.731469234232
2142-05-24,10714.053678332852
2142-05-25,11122.36298304066
2142-05-26,11179.32910007635
2142-05-27,10829.333651477393
2142-05-28,11227.184317971338
2142-05-29,11683.078585151012
2142-05-30,12129.885791393945
2142-05-31,11738.64292269232
2142-06-01,11528.923828568184
2142-06-02,11135.27198703196
2142-06-03,11560.779422897815
2142-06-04,12084.86830818944
2142-06-05,12166.43523513748
2142-06-06,11754.725579724402
2142-06-07,11627.602156513467
2142-06-08,12014.938000051285
2142-06-09,11943.039346399544
2142-06-10,11529.644438935922
2142-06-11,11970.201478216344
2142-06-12,12376.212523104858
2142-06-13,12924.042400112707
2142-06-14,13570.784349097969
2142-06-15,14100.796068333222
2142-06-16,13609.177306783806
2142-06-17,13019.748433584866
2142-06-18,12456.542845392787
2142-06-19,11779.669498255109
2142-06-20,11245.384241581383
2142-06-21,10885.210627809223
2142-06-22,11361.682748933106
2142-06-23,11866.788968832923
2142-06-24,12432.116555309814
2142-06-25,13033.64701040054
2142-06-26,13704.703520802446
2142-06-27,14445.461985111948
2142-06-28,15240.623024833028
2142-06-29,16248.371948728025
2142-06-30,17208.686933884484
2142-07-01,18275.46629051388
2142-07-02,17210.560503033637
2142-07-03,19750.47017270305
2142-07-04,23447.93215175853
2142-07-05,27749.65355273972
2142-07-06,32299.422583540483
2142-07-07,36380.82933705111
2142-07-08,40050.55242588948
2142-07-09,38084.803092077134
2142-07-10,35526.505809839575
2142-07-11,33079.91075790377
2142-07-12,30935.214537111464
2142-07-13,33143.33053928005
2142-07-14,34740.89452912069
2142-07-15,37386.2613027815
2142-07-16,40169.66108250202
2142-07-17,38160.34293382052
2142-07-18,35570.85976489675
2142-07-19,34638.606350327835
2142-07-20,37062.02896914662
2142-07-21,39690.31088044505
2142-07-22,36894.67359100004
2142-07-23,34472.68913300511
2142-07-24,32077.20940045217
2142-07-25,29840.340753005486
2142-07-26,29828.567613560408
2142-07-27,27769.08171042139
2142-07-28,27591.54122058614
2142-07-29,25819.46370461568
2142-07-30,25905.937525258476
2142-07-31,26195.144539348923
2142-08-01,28096.15914606218
2142-08-02,30066.797327085213
2142-08-03,31760.062230805957
2142-08-04,30558.90199893295
2142-08-05,30183.937107253012
2142-08-06,32361.174407649694
2142-08-07,32363.243507332125
2142-08-08,34764.01691109923
2142-08-09,32573.812926460636
2142-08-10,34888.242331527945
2142-08-11,33723.8893199512
2142-08-12,33622.28237016712
2142-08-13,34110.66741941649
2142-08-14,34104.011857925245
2142-08-15,36386.326384858665
2142-08-16,35040.869066838975
2142-08-17,34472.21890494256
2142-08-18,32070.114344702244
2142-08-19,31441.63840914588
2142-08-20,32338.577957205478
2142-08-21,34611.447411638175
2142-08-22,37141.111999162946
2142-08-23,39506.29096988401
2142-08-24,36466.8004935314
2142-08-25,33310.060525708934
2142-08-26,30607.904299359216
2142-08-27,28288.253810428145
2142-08-28,26351.61541609705
2142-08-29,28240.217121582747
2142-08-30,26374.23580813806
2142-08-31,24673.47146630687
2142-09-01,23111.88343685878
2142-09-02,21663.23989659851
2142-09-03,20429.69865311143
2142-09-04,20771.467791041192
2142-09-05,19635.645762845612
2142-09-06,20729.08200856652
2142-09-07,19412.931787709873
2142-09-08,18286.288012112866
2142-09-09,18654.25505092455
2142-09-10,17333.632000995665
2142-09-11,16101.72026707225
2142-09-12,15086.86821221897
2142-09-13,14417.048551459602
2142-09-14,13861.45866395092
2142-09-15,14331.250442889395
2142-09-16,13780.3648544882
2142-09-17,13753.86418318687
2142-09-18,14290.626831120066
2142-09-19,15018.347026923917
2142-09-20,14530.460125054724
2142-09-21,13850.114368396526
2142-09-22,13293.532317697951
2142-09-23,13768.51881064768
2142-09-24,14092.036632014431
2142-09-25,13624.044949689536
2142-09-26,13364.438352911617
2142-09-27,13705.848667441069
2142-09-28,14311.451580613124
2142-09-29,15019.48159348108
2142-09-30,15845.854820564933
2142-10-01,15015.9136428443
2142-10-02,15782.748647328352
2142-10-03,15011.746521164114
2142-10-04,14444.617574674541
2142-10-05,13954.034245830371
2142-10-06,13453.287697128819
2142-10-07,13028.488357250657
2142-10-08,12722.363885852634
2142-10-09,13125.713294273133
2142-10-10,12751.154233520152
2142-10-11,13184.896502593694
2142-10-12,13766.810519102903
2142-10-13,14173.729603422964
2142-10-14,13692.15330465065
2142-10-15,13179.449346867363
2142-10-16,12702.72270430098
2142-10-17,13108.145598960338
2142-10-18,12718.1062498895
2142-10-19,12277.647607064779
2142-10-20,11858.242659843443
2142-10-21,11455.016709180936
2142-10-22,11046.994219837132
2142-10-23,10671.029576363107
2142-10-24,10257.116775735634
2142-10-25,9902.82725416996
2142-10-26,9595.924446008677
2142-10-27,9242.756223181597
2142-10-28,8946.025072993785
2142-10-29,9011.63964834731
2142-10-30,8685.435914559977
2142-10-31,8382.803568478985
2142-11-01,8745.249582595887
2142-11-02,9060.6997068023
2142-11-03,8843.187434121122
2142-11-04,8518.871562551612
2142-11-05,8204.861039335332
2142-11-06,7865.941667181494
2142-11-07,7632.887192289526
2142-11-08,7409.754004433359
2142-11-09,7200.834034581449
2142-11-10,7436.751127512215
2142-11-11,7417.067644858822
2142-11-12,7158.581427687804
2142-11-13,6927.447827076698
2142-11-14,7147.556560874
2142-11-15,7297.456912982259
2142-11-16,7549.63250766588
2142-11-17,7549.506889024671
2142-11-18,7268.946036473836
2142-11-19,6984.4439537386625
2142-11-20,6690.631550105723
2142-11-21,6491.60130935922
2142-11-22,6579.911176523243
2142-11-23,6495.911600435745
2142-11-24,6272.444721395245
2142-11-25,6038.723002924398
2142-11-26,5848.43979931193
2142-11-27,5675.195577747587
2142-11-28,5956.58196514465
2142-11-29,5854.042320094297
2142-11-30,5579.712557441623
2142-12-01,5776.820605244274
2142-12-02,5974.921566770012
2142-12-03,5816.600561647803
2142-12-04,5641.940804311968
2142-12-05,5944.173656624391
2142-12-06,5845.106536749472
2142-12-07,5777.740862671128
2142-12-08,5809.653418827957
2142-12-09,5877.933782073441
2142-12-10,5804.955751720803
2142-12-11,5739.416417270335
2142-12-12,5821.1819069069925
2142-12-13,5924.76846191849
2142-12-14,5602.7137022294455
2142-12-15,5932.330588991948
2142-12-16,5842.455267025227
2142-12-17,5753.737383988242
2142-12-18,5672.435171645403
2142-12-19,5626.185740718609
2142-12-20,5686.405379139652
2142-12-21,5742.082161439406
2142-12-22,5691.718236814844
2142-12-23,5641.199980593171
2142-12-24,5592.457052384802
2142-12-25,5551.762324030738
2142-12-26,5512.73614986025
2142-12-27,5510.362173319834
2142-12-28,5492.945066142942
2142-12-29,5530.232571883155
2142-12-30,5569.577184495717
2142-12-31,5624.814719544283
2143-01-01,5736.790013670799
2143-01-02,5817.808637477421
2143-01-03,5913.876851240023
2143-01-04,5566.655204666006
2143-01-05,5912.92810079172
2143-01-06,5823.790330560378
2143-01-07,5738.58092368827
2143-01-08,5660.480702875229
2143-01-09,5607.42536920933
2143-01-10,5575.961948611095
2143-01-11,5620.177276094589
2143-01-12,5676.060063957912
2143-01-13,5746.768392543904
2143-01-14,5811.527462771218
2143-01-15,5843.177524364359
2143-01-16,5775.042942360613
2143-01-17,5722.961040500525
2143-01-18,5778.465540930989
2143-01-19,5854.436477586274
2143-01-20,5926.867348742314
2143-01-21,5856.861001122296
2143-01-22,5794.247672291782
2143-01-23,5893.604258358691
2143-01-24,5559.322968188106
2143-01-25,5694.156430141693
2143-01-26,5780.541037401457
2143-01-27,5826.327126886546
2143-01-28,5682.850493079768
2143-01-29,5564.210960562465
2143-01-30,5703.057267388266
2143-01-31,5854.460221266608
2143-02-01,5716.652773150808
2143-02-02,5708.616136049239
2143-02-03,5857.216121951322
2143-02-04,5722.374214508279
2143-02-05,5579.8838045637185
2143-02-06,5928.942015787562
2143-02-07,5848.6218862773385
2143-02-08,5756.354563554269
2143-02-09,5689.736912741662
2143-02-10,5639.79111567357
2143-02-11,5715.051991977346
2143-02-12,5858.467831021189
2143-02-13,5593.866634635491
2143-02-14,5803.375423451732
2143-02-15,5970.445381841728
2143-02-16,5828.570633567146
2143-02-17,5672.997782007233
2143-02-18,5782.893370926468
2143-02-19,5646.594848607155
2143-02-20,5788.598965474834
2143-02-21,5652.773373820873
2143-02-22,5760.836724099763
2143-02-23,5782.803816883142
2143-02-24,5605.892240211221
2143-02-25,5571.342603258498
2143-02-26,5697.866011195829
2143-02-27,5854.133182908274
2143-02-28,5919.510436394705
2143-03-01,5765.869845988005
2143-03-02,5626.915760940859
2143-03-03,5787.691558086139
2143-03-04,5640.632247020832
2143-03-05,5960.552605455839
2143-03-06,5937.057137549028
2143-03-07,5928.858838313505
2143-03-08,5840.584193983754
2143-03-09,5744.87211310205
2143-03-10,5681.081536069548
2143-03-11,5765.156950601758
2143-03-12,5879.65375564722
2143-03-13,5561.715144815518
2143-03-14,5700.338107659556
2143-03-15,5887.816174763814
2143-03-16,5986.000974595612
2143-03-17,5823.645318097443
2143-03-18,5667.341005868822
2143-03-19,5969.832029819421
2143-03-20,5680.372281457218
2143-03-21,5913.505603919751
2143-03-22,6155.869153067623
2143-03-23,6372.771360136312
2143-03-24,6554.698479983972
2143-03-25,6739.144910424371
2143-03-26,6552.135302633134
2143-03-27,6369.466991370762
2143-03-28,6192.38660368113
2143-03-29,6372.101188456402
2143-03-30,6552.5515914719945
2143-03-31,6555.900602278858
2143-04-01,6355.287905750386
2143-04-02,6569.375833157692
2143-04-03,6531.399150634066
2143-04-04,6594.560117839945
2143-04-05,6842.341259042679
2143-04-06,7187.168692845482
2143-04-07,7496.112642159639
2143-04-08,7848.182582418055
2143-04-09,8171.648844079541
2143-04-10,8426.516247986283
2143-04-11,8526.717991623635
2143-04-12,8778.535757886335
2143-04-13,8518.921575926417
2143-04-14,8253.083767645601
2143-04-15,7961.7707186039925
2143-04-16,7705.572353161777
2143-04-17,7466.065128428589
2143-04-18,7761.849424816468
2143-04-19,8110.360020195083
2143-04-20,8400.081086039592
2143-04-21,8772.156156462852
2143-04-22,9178.433477688388
2143-04-23,9590.543975936933
2143-04-24,9923.590624578193
2143-04-25,10265.456957468312
2143-04-26,10591.418488088004
2143-04-27,10955.05125382531
2143-04-28,10563.521709469762
2143-04-29,10126.66624256962
2143-04-30,9762.368302702256
2143-05-01,9936.80584319914
2143-05-02,10290.921768518214
2143-05-03,9980.472235190891
2143-05-04,9623.577359277015
2143-05-05,9277.000452373717
2143-05-06,8952.282071709378
2143-05-07,9297.776325311568
2143-05-08,9703.23584338615
2143-05-09,10111.661358717143
2143-05-10,10549.720861701811
2143-05-11,10914.685787594039
2143-05-12,11277.621950196848
2143-05-13,10870.651068873904
2143-05-14,10467.380033793153
2143-05-15,10116.225156871154
2143-05-16,10532.797110046005
2143-05-17,10951.385327150214
2143-05-18,11022.24870178378
2143-05-19,11070.67895644473
2143-05-20,11159.533038674947
2143-05-21,10727.452493058356
2143-05-22,10391.391798039806
2143-05-23,10389.719774116822
2143-05-24,10058.783352395847
2143-05-25,9755.247235010987
2143-05-26,9420.259595024589
2143-05-27,9100.821844875582
2143-05-28,8832.845845266456
2143-05-29,8952.037829365658
2143-05-30,8686.43690031931
2143-05-31,8431.092858746666
2143-06-01,8757.581386597354
2143-06-02,9249.194840330481
2143-06-03,9851.87755837282
2143-06-04,10533.22603069147
2143-06-05,11297.499559980582
2143-06-06,11967.422249299876
2143-06-07,12510.763835256768
2143-06-08,13136.65936275885
2143-06-09,13790.378028906145
2143-06-10,14477.937674217617
2143-06-11,14131.487869101255
2143-06-12,14597.639437556565
2143-06-13,15211.553933210098
2143-06-14,16219.407838748974
2143-06-15,17252.61359389133
2143-06-16,16255.291213433873
2143-06-17,15495.143780367733
2143-06-18,14889.491544775876
2143-06-19,14339.70064308802
2143-06-20,14079.574206562236
2143-06-21,13925.515827614203
2143-06-22,14444.769098403991
2143-06-23,13992.497709445217
2143-06-24,14439.044512921253
2143-06-25,14265.575523303045
2143-06-26,14775.86264830999
2143-06-27,14295.163592874915
2143-06-28,13771.334840055497
2143-06-29,14081.102732309233
2143-06-30,14523.127470503227
2143-07-01,15300.003640418747
2143-07-02,16424.516579215517
2143-07-03,18690.959072017515
2143-07-04,21147.965191087264
2143-07-05,23722.271843767736
2143-07-06,26201.42734194079
2143-07-07,28018.007936331895
2143-07-08,25987.325231459705
2143-07-09,24166.977713218494
2143-07-10,22267.132344613496
2143-07-11,20555.741731971797
2143-07-12,20829.719639122406
2143-07-13,22156.396880700053
2143-07-14,23596.74818610148
2143-07-15,25052.114274854324
2143-07-16,26735.05900271632
2143-07-17,28820.53766702499
2143-07-18,30725.865334238668
2143-07-19,32976.25841063706
2143-07-20,31569.858225370874
2143-07-21,34057.63376949701
2143-07-22,36650.43129479072
2143-07-23,34176.684277010565
2143-07-24,31836.883500593594
2143-07-25,28903.991715977154
2143-07-26,26230.384362376015
2143-07-27,24297.97777031107
2143-07-28,22662.213582049153
2143-07-29,21692.255524659737
2143-07-30,23153.90994966996
2143-07-31,23898.376509802183
2143-08-01,22586.558967059413
2143-08-02,21369.118340891884
2143-08-03,21793.2958030887
2143-08-04,20544.120929721485
2143-08-05,18651.552329662874
2143-08-06,16856.5178829623
2143-08-07,15452.761826327876
2143-08-08,14777.423873771415
2143-08-09,14056.39471704247
2143-08-10,13518.148643845834
2143-08-11,13006.63741148407
2143-08-12,12758.179728479443
2143-08-13,12532.60707671059
2143-08-14,12955.507074727253
2143-08-15,13443.683116352293
2143-08-16,14128.92754442574
2143-08-17,14887.594606798046
2143-08-18,15401.258238573668
2143-08-19,14884.06854589002
2143-08-20,15285.721374375737
2143-08-21,15858.074675735523
2143-08-22,15274.289197375918
2143-08-23,14518.886740940545
2143-08-24,13722.99191264647
2143-08-25,13187.404360449342
2143-08-26,13638.119584887032
2143-08-27,13312.783869990413
2143-08-28,13801.147600164739
2143-08-29,14245.423548804005
2143-08-30,13769.01040375969
2143-08-31,13180.65095566156
2143-09-01,12656.541055563444
2143-09-02,12198.065565963156
2143-09-03,12660.41265142641
2143-09-04,13179.027073743675
2143-09-05,13714.098598929315
2143-09-06,14159.754036517632
2143-09-07,14291.250191119398
2143-09-08,13745.286532963299
2143-09-09,13162.915473502815
2143-09-10,12972.505914571144
2143-09-11,13500.51958559895
2143-09-12,12988.162951622488
2143-09-13,12596.677942263732
2143-09-14,13072.089753912509
2143-09-15,13690.63271995041
2143-09-16,14438.921964429675
2143-09-17,15063.289100521664
2143-09-18,15618.938473232838
2143-09-19,15084.015534694887
2143-09-20,15695.143755735502
2143-09-21,16555.86941692874
2143-09-22,16740.403886111915
2143-09-23,17573.354249608754
2143-09-24,18858.463196606368
2143-09-25,17851.830584506875
2143-09-26,17710.05959729952
2143-09-27,18962.332347192176
2143-09-28,20284.847516069945
2143-09-29,21563.547834723595
2143-09-30,23024.094986787015
2143-10-01,21740.399826587203
2143-10-02,20478.05740507202
2143-10-03,19152.371057494525
2143-10-04,17576.669248078113
2143-10-05,16183.796267525517
2143-10-06,15217.467918083887
2143-10-07,14523.822727333592
2143-10-08,13979.534621881927
2143-10-09,13532.883983918464
2143-10-10,13015.293099761473
2143-10-11,12402.839279409161
2143-10-12,11817.860099896146
