,synthetic_flow
2134-05-07,13963.996600622297
2134-05-08,14392.741912070933
2134-05-09,13944.913563333108
2134-05-10,14484.94517284285
2134-05-11,14975.562065568021
2134-05-12,15507.670209042517
2134-05-13,15007.805513123447
2134-05-14,15529.612914485426
2134-05-15,16095.988810645307
2134-05-16,16748.660019071354
2134-05-17,17332.437872126502
2134-05-18,17940.720830742644
2134-05-19,17294.942885643824
2134-05-20,16710.440016060187
2134-05-21,17240.693799885717
2134-05-22,17857.011211993726
2134-05-23,18479.07548944151
2134-05-24,18361.083039309924
2134-05-25,18996.164159464683
2134-05-26,19614.254798409314
2134-05-27,19965.76252266878
2134-05-28,19194.635688551305
2134-05-29,18459.946916015415
2134-05-30,18022.84015293764
2134-05-31,18639.506292558777
2134-06-01,19323.13092803942
2134-06-02,19553.617852598323
2134-06-03,20259.03524680779
2134-06-04,21118.213257221734
2134-06-05,21958.42765260565
2134-06-06,23002.678747021917
2134-06-07,21818.10734698642
2134-06-08,21956.675065401032
2134-06-09,21092.929655630232
2134-06-10,20424.334580199647
2134-06-11,19776.696576682523
2134-06-12,19110.074233882086
2134-06-13,19786.82159519311
2134-06-14,20724.63999633187
2134-06-15,20066.920662713255
2134-06-16,19407.712062824092
2134-06-17,18791.53668592966
2134-06-18,19457.345684548767
2134-06-19,18949.992364025173
2134-06-20,18334.346130788308
2134-06-21,18236.204244492474
2134-06-22,18848.24181331746
2134-06-23,18359.386323231396
2134-06-24,19167.839181108488
2134-06-25,20545.386729863505
2134-06-26,22454.963348373243
2134-06-27,24481.286261652764
2134-06-28,26073.026087171616
2134-06-29,27418.41799416627
2134-06-30,26011.68588869408
2134-07-01,24586.796976948342
2134-07-02,24351.999303239343
2134-07-03,26509.535446342103
2134-07-04,30068.076786447855
2134-07-05,34200.589069861766
2134-07-06,38460.74319215277
2134-07-07,42483.20577453706
2134-07-08,45692.75617634136
2134-07-09,42803.25746013494
2134-07-10,39524.32877768139
2134-07-11,36219.84847839933
2134-07-12,33504.518287511644
2134-07-13,31303.77956878013
2134-07-14,29467.92278194986
2134-07-15,27957.308264943716
2134-07-16,26571.39879915487
2134-07-17,25212.870638439254
2134-07-18,26575.725885586107
2134-07-19,28117.633887326258
2134-07-20,27613.037794207758
2134-07-21,29297.529995911962
2134-07-22,30869.606677617146
2134-07-23,32529.728013453685
2134-07-24,34342.9195893726
2134-07-25,33175.09565767817
2134-07-26,31109.305648155154
2134-07-27,29055.13369766445
2134-07-28,27439.764816375806
2134-07-29,27138.484120853373
2134-07-30,25727.571740879222
2134-07-31,25583.477524646012
2134-08-01,27216.177464311822
2134-08-02,28804.370345797844
2134-08-03,30363.55545755407
2134-08-04,31958.69033301894
2134-08-05,31480.441730257055
2134-08-06,30167.38743424816
2134-08-07,28455.163512008534
2134-08-08,26680.622331871913
2134-08-09,24831.129489809282
2134-08-10,23375.118282181727
2134-08-11,22286.871185818578
2134-08-12,23494.30700923897
2134-08-13,24502.280869821534
2134-08-14,24244.774471743145
2134-08-15,23388.406926789383
2134-08-16,22195.92143916636
2134-08-17,21243.07323120611
2134-08-18,22185.71308830625
2134-08-19,23330.85669283483
2134-08-20,22477.646361555224
2134-08-21,21479.521777250826
2134-08-22,20772.35033934909
2134-08-23,21022.79014428119
2134-08-24,21872.49007966481
2134-08-25,23072.410519781675
2134-08-26,24103.774322676625
2134-08-27,22912.101146896624
2134-08-28,21879.478212811056
2134-08-29,21725.647344295325
2134-08-30,22436.91684540753
2134-08-31,21335.74005482355
2134-09-01,20417.969090014918
2134-09-02,19733.76304729301
2134-09-03,20686.167760511635
2134-09-04,22026.868060126417
2134-09-05,23411.285353174106
2134-09-06,24314.864981837403
2134-09-07,24630.125802594997
2134-09-08,24492.90437812515
2134-09-09,23290.803054378855
2134-09-10,22571.435233151144
2134-09-11,21090.8078639194
2134-09-12,19619.599432308463
2134-09-13,18227.72219902267
2134-09-14,17087.91195934385
2134-09-15,16055.97716825595
2134-09-16,15148.110252397457
2134-09-17,14287.14339515561
2134-09-18,13515.580089446115
2134-09-19,12946.5654836491
2134-09-20,13465.519690715044
2134-09-21,14325.492381546215
2134-09-22,15281.403095315458
2134-09-23,16260.560240428962
2134-09-24,16995.38358095932
2134-09-25,17731.820024113378
2134-09-26,18579.921976904858
2134-09-27,19422.16831227051
2134-09-28,20748.32918172394
2134-09-29,21705.918475171133
2134-09-30,20963.500859930027
2134-10-01,20245.569202404506
2134-10-02,19325.252224845815
2134-10-03,18460.865896456962
2134-10-04,17675.55621681513
2134-10-05,16904.98511106294
2134-10-06,16176.525131779763
2134-10-07,15404.60631867312
2134-10-08,14642.786990429411
2134-10-09,13933.875809748968
2134-10-10,13300.301651702503
2134-10-11,12592.646207446945
2134-10-12,11873.204043072623
2134-10-13,11209.92652303931
2134-10-14,10647.90002202617
2134-10-15,10105.547204727796
2134-10-16,9647.566635586625
2134-10-17,9278.350496158559
2134-10-18,8877.707022950568
2134-10-19,8602.997846912
2134-10-20,8877.385967901368
2134-10-21,8648.434501696242
2134-10-22,8327.011467443435
2134-10-23,7942.538411643297
2134-10-24,7599.408810541435
2134-10-25,7355.401254940642
2134-10-26,7670.659316465807
2134-10-27,8002.446875272733
2134-10-28,8319.86131402647
2134-10-29,8638.249873611428
2134-10-30,8964.307893065234
2134-10-31,8657.417800668352
2134-11-01,8366.055979995239
2134-11-02,8105.4653053889
2134-11-03,7808.3072225999495
2134-11-04,7496.06649539974
2134-11-05,7213.1242259967785
2134-11-06,6924.677525814973
2134-11-07,6631.154103571731
2134-11-08,6379.801305293687
2134-11-09,6181.265578497171
2134-11-10,5901.492635294801
2134-11-11,5737.738834051528
2134-11-12,5621.126464463281
2134-11-13,5616.695945933734
2134-11-14,5697.278242633139
2134-11-15,5704.93476185446
2134-11-16,5848.94249717446
2134-11-17,6241.779402402791
2134-11-18,6456.891489039893
2134-11-19,6648.197510332327
2134-11-20,6410.790566890331
2134-11-21,6195.358543452283
2134-11-22,5890.088403712667
2134-11-23,5871.7393455049805
2134-11-24,5745.100574873046
2134-11-25,5604.401045811701
2134-11-26,5504.120820137144
2134-11-27,5442.63127420039
2134-11-28,5500.328999683238
2134-11-29,5599.917108012523
2134-11-30,5678.311087719321
2134-12-01,5598.960934821582
2134-12-02,5558.0035899749855
2134-12-03,5697.032402652086
2134-12-04,5895.890120530063
2134-12-05,6253.119982932666
2134-12-06,6108.624170309871
2134-12-07,5874.447889330548
2134-12-08,5778.374669744061
2134-12-09,5692.388173325688
2134-12-10,5601.288599874906
2134-12-11,5499.456198389139
2134-12-12,5511.371118325655
2134-12-13,5627.233094970017
2134-12-14,5721.746570136967
2134-12-15,5806.5592786210955
2134-12-16,5875.73900075707
2134-12-17,5784.042219719161
2134-12-18,5890.670890849218
2134-12-19,5790.993201558039
2134-12-20,5702.002247007965
2134-12-21,5614.6347868476905
2134-12-22,5548.311316010851
2134-12-23,5494.806234573765
2134-12-24,5550.985456838181
2134-12-25,5616.625970142614
2134-12-26,5561.578242423354
2134-12-27,5630.652556707128
2134-12-28,5739.858698197782
2134-12-29,5861.454142396016
2134-12-30,5739.174759659401
2134-12-31,5652.984175946216
2135-01-01,5779.502912710564
2135-01-02,6060.866814238124
2135-01-03,5837.015126413609
2135-01-04,6089.717241426855
2135-01-05,6221.671861411754
2135-01-06,6050.4372291552445
2135-01-07,5820.027084022218
2135-01-08,5776.979646209312
2135-01-09,5885.46035900606
2135-01-10,5881.605359667297
2135-01-11,6076.959181550126
2135-01-12,6126.828651160779
2135-01-13,6124.0123603149395
2135-01-14,6291.567196709635
2135-01-15,6276.483865405048
2135-01-16,6176.9662112304095
2135-01-17,6020.09094322696
2135-01-18,5789.433332276518
2135-01-19,5695.596849232278
2135-01-20,5784.321688101866
2135-01-21,5689.230599533055
2135-01-22,5570.994945694441
2135-01-23,5460.879567541949
2135-01-24,5385.096607559906
2135-01-25,5348.3692731159
2135-01-26,5406.195663482116
2135-01-27,5449.398363187514
2135-01-28,5405.076528833629
2135-01-29,5404.155719398912
2135-01-30,5468.144433152182
2135-01-31,5555.085400256068
2135-02-01,5566.392426710752
2135-02-02,5503.288363514479
2135-02-03,5566.473252742679
2135-02-04,5705.298966738754
2135-02-05,5883.499596664718
2135-02-06,6165.344843019129
2135-02-07,6342.374615335384
2135-02-08,6530.379137563959
2135-02-09,6736.812211564807
2135-02-10,6997.229033726623
2135-02-11,7206.720243861734
2135-02-12,6933.188083462171
2135-02-13,6842.738610423661
2135-02-14,6628.451906850625
2135-02-15,6424.968573645223
2135-02-16,6213.049736738929
2135-02-17,6041.711069277802
2135-02-18,6229.382539689217
2135-02-19,6073.421523077908
2135-02-20,5842.229381956998
2135-02-21,5820.927491451197
2135-02-22,6087.4298112395945
2135-02-23,6300.695156955171
2135-02-24,6114.339015145038
2135-02-25,5845.350848905669
2135-02-26,5747.575694808249
2135-02-27,5853.64990039194
2135-02-28,6092.405391144364
2135-03-01,5902.819220053104
2135-03-02,5802.280553392266
2135-03-03,6028.869924883345
2135-03-04,5797.058121832549
2135-03-05,5700.382516257249
2135-03-06,5618.688943695094
2135-03-07,5722.356637502141
2135-03-08,5870.594326008374
2135-03-09,6105.0390041037645
2135-03-10,5858.272070591042
2135-03-11,6156.908289498459
2135-03-12,6333.249842098893
2135-03-13,6529.589692684136
2135-03-14,6815.413667368301
2135-03-15,7122.867483487806
2135-03-16,7410.78715376004
2135-03-17,7747.687870100147
2135-03-18,7992.312360904987
2135-03-19,8270.873094456381
2135-03-20,8524.53760511632
2135-03-21,8843.017411334664
2135-03-22,8560.376121153327
2135-03-23,8248.610320165477
2135-03-24,7867.14801007056
2135-03-25,7506.439935193035
2135-03-26,7287.318304830129
2135-03-27,7529.025170744099
2135-03-28,7330.633709848024
2135-03-29,7108.222016047917
2135-03-30,7313.2636755659805
2135-03-31,7553.754769411235
2135-04-01,7797.920159448792
2135-04-02,7834.262827124188
2135-04-03,8162.886927201508
2135-04-04,8513.030942503436
2135-04-05,8531.392036866471
2135-04-06,8259.789281579027
2135-04-07,7929.919760631229
2135-04-08,7616.036550505304
2135-04-09,7348.438436392092
2135-04-10,7137.483124801717
2135-04-11,7224.542995788557
2135-04-12,7060.08713994031
2135-04-13,6842.888141333561
2135-04-14,6634.333759846677
2135-04-15,6960.097354343474
2135-04-16,7274.163884107649
2135-04-17,7608.9948375907525
2135-04-18,8033.736979188389
2135-04-19,8490.231257669384
2135-04-20,8759.572496993316
2135-04-21,8817.317470125918
2135-04-22,9126.553742456175
2135-04-23,9420.851848636124
2135-04-24,9704.690379376023
2135-04-25,9395.873737927488
2135-04-26,9070.932633122487
2135-04-27,8765.16247575901
2135-04-28,9028.6308368066
2135-04-29,9355.078477988342
2135-04-30,9752.563733397248
2135-05-01,10202.10404844756
2135-05-02,10677.73832316787
2135-05-03,11171.266960677405
2135-05-04,11673.591141615798
2135-05-05,12163.439958956422
2135-05-06,12563.753691566697
2135-05-07,12954.718116798016
2135-05-08,13233.34870961123
2135-05-09,12834.730837789937
2135-05-10,12401.399534388956
2135-05-11,12190.92123778278
2135-05-12,12674.608448226683
2135-05-13,13302.592050911328
2135-05-14,13807.072605450872
2135-05-15,14425.315561075717
2135-05-16,14909.208511997567
2135-05-17,15388.95314515451
2135-05-18,15907.267623845686
2135-05-19,16479.879913856963
2135-05-20,17120.332792036173
2135-05-21,17735.90680444021
2135-05-22,18341.130553698487
2135-05-23,18448.844569300712
2135-05-24,17868.515123150362
2135-05-25,18215.602156842855
2135-05-26,17728.29158559232
2135-05-27,17161.52445041352
2135-05-28,17748.492487760333
2135-05-29,18396.23729890449
2135-05-30,18543.24923589944
2135-05-31,17893.49971058528
2135-06-01,17273.458308713747
2135-06-02,16551.80901689876
2135-06-03,15980.00534400095
2135-06-04,15989.63289653663
2135-06-05,15957.539125613082
2135-06-06,16516.18744098054
2135-06-07,17145.10899556093
2135-06-08,16580.725625623643
2135-06-09,15997.791155223473
2135-06-10,15466.33033341681
2135-06-11,16248.277946085771
2135-06-12,17314.462324310858
2135-06-13,18088.241048511212
2135-06-14,17928.35232242969
2135-06-15,18533.823592232387
2135-06-16,19165.31659920129
2135-06-17,19311.67629911634
2135-06-18,18666.485345293233
2135-06-19,19211.79636481474
2135-06-20,19883.452347938608
2135-06-21,20853.161520986363
2135-06-22,21826.342870966346
2135-06-23,22960.151320053832
2135-06-24,24345.75130019298
2135-06-25,25968.18076036077
2135-06-26,27699.453010272886
2135-06-27,26785.652292241513
2135-06-28,26005.335836415576
2135-06-29,25974.32041939451
2135-06-30,27369.603347636166
2135-07-01,28853.874712139837
2135-07-02,30532.687186279076
2135-07-03,31197.027868618112
2135-07-04,29552.270414418937
2135-07-05,27910.479939658446
2135-07-06,29368.921917281164
2135-07-07,30911.864242142838
2135-07-08,29207.817598274294
2135-07-09,27295.87196064634
2135-07-10,25901.573983939175
2135-07-11,27307.44771862664
2135-07-12,25869.092741424265
2135-07-13,24456.254189202165
2135-07-14,23157.26215197839
2135-07-15,22779.342301425866
2135-07-16,21779.99513579457
2135-07-17,20883.247378364318
2135-07-18,20139.196341808754
2135-07-19,20904.737734655384
2135-07-20,20714.364391974006
2135-07-21,19984.7294002074
2135-07-22,19159.3763785006
2135-07-23,18444.048944607028
2135-07-24,19160.17753921114
2135-07-25,19918.10926869897
2135-07-26,20658.991195424944
2135-07-27,19934.705070947803
2135-07-28,19224.42133366275
2135-07-29,19958.883982795287
2135-07-30,20806.589749269115
2135-07-31,21466.261467494314
2135-08-01,21436.84194950403
2135-08-02,20744.19947439214
2135-08-03,19898.565957275718
2135-08-04,18898.770453435925
2135-08-05,17977.41840700668
2135-08-06,17441.694264602
2135-08-07,17337.466185582492
2135-08-08,18135.094400058828
2135-08-09,18895.454065165955
2135-08-10,19162.66599760516
2135-08-11,19942.7549114118
2135-08-12,20884.468090978695
2135-08-13,21895.72865053548
2135-08-14,23492.36172019459
2135-08-15,24780.26615250765
2135-08-16,25341.804614553388
2135-08-17,24073.175806887546
2135-08-18,22920.97772681741
2135-08-19,22339.377890287848
2135-08-20,22118.14344797309
2135-08-21,22601.354404765603
2135-08-22,23411.956294414078
2135-08-23,24403.730254122813
2135-08-24,23487.834961465993
2135-08-25,24815.986605379534
2135-08-26,26222.969817243844
2135-08-27,24945.03579298246
2135-08-28,25227.751317353388
2135-08-29,24037.147500265182
2135-08-30,25345.706788339947
2135-08-31,26383.88786460111
2135-09-01,25109.337158148486
2135-09-02,25561.631390797535
2135-09-03,26890.325898126448
2135-09-04,28466.841320040236
2135-09-05,29988.668498727104
2135-09-06,28401.126506228367
2135-09-07,30122.00825049247
2135-09-08,31705.780461109403
2135-09-09,29916.0716863923
2135-09-10,28426.026480139644
2135-09-11,29932.376639714013
2135-09-12,31832.11332681775
2135-09-13,32496.665947858688
2135-09-14,30257.17931217117
2135-09-15,28034.365923354024
2135-09-16,25964.073950619884
2135-09-17,23958.395514162803
2135-09-18,22328.18609295517
2135-09-19,20865.767720267497
2135-09-20,19607.754457244235
2135-09-21,18814.468826603566
2135-09-22,19497.065824732377
2135-09-23,18641.20535134542
2135-09-24,17700.20020107036
2135-09-25,16896.331090250802
2135-09-26,17798.450380136062
2135-09-27,18671.92299929235
2135-09-28,19392.264593290438
2135-09-29,18731.07028465449
2135-09-30,18804.908004122655
2135-10-01,19127.134576746612
2135-10-02,18470.84588651079
2135-10-03,18395.385022401657
2135-10-04,17744.34861829087
2135-10-05,17096.485693384016
2135-10-06,16561.325092148556
2135-10-07,15952.947330426165
2135-10-08,15257.699496160414
2135-10-09,14498.391879701738
2135-10-10,13708.625402898055
2135-10-11,12952.053220521895
2135-10-12,12429.735324486603
2135-10-13,12922.67784580602
2135-10-14,13100.406192242423
2135-10-15,13515.682889267433
2135-10-16,13218.923742167297
2135-10-17,13786.962160780407
2135-10-18,14374.61853451327
2135-10-19,14029.660229093675
2135-10-20,14546.673894815387
2135-10-21,14924.154161596662
2135-10-22,14422.49046493543
2135-10-23,13929.071840184322
2135-10-24,13442.27626212875
2135-10-25,12960.34231624789
2135-10-26,12571.077923189365
2135-10-27,12155.788904465398
2135-10-28,11749.752581357041
2135-10-29,12293.297503038104
2135-10-30,12865.035429609958
2135-10-31,13409.678110795881
2135-11-01,13822.269365298398
2135-11-02,13442.617332178965
2135-11-03,13037.191111775139
2135-11-04,12653.122224587938
2135-11-05,12672.988062053442
2135-11-06,13052.48723247817
2135-11-07,12674.154400993933
2135-11-08,12648.584722961848
2135-11-09,12502.734193899663
2135-11-10,12114.977558214287
2135-11-11,11695.094994606028
2135-11-12,11353.938453977891
2135-11-13,11024.09304292869
2135-11-14,10701.854634904808
2135-11-15,10393.027679637808
2135-11-16,10094.61875572226
2135-11-17,9799.658618222058
2135-11-18,9502.70289914397
2135-11-19,9372.250926091465
2135-11-20,9723.313923603606
2135-11-21,10023.875279666594
2135-11-22,9632.069370971089
2135-11-23,9304.316027440807
2135-11-24,9374.409047642162
2135-11-25,9759.805972810062
2135-11-26,10204.413434969983
2135-11-27,10544.170508468063
2135-11-28,10721.539885554288
2135-11-29,10328.829657938837
2135-11-30,9982.231260433367
2135-12-01,9723.785372982275
2135-12-02,9444.392262931351
2135-12-03,9205.58290613562
2135-12-04,9207.728214741543
2135-12-05,8907.089269219923
2135-12-06,8634.823777902175
2135-12-07,8415.56031019917
2135-12-08,8178.94721984806
2135-12-09,7949.885000805171
2135-12-10,7690.14261694941
2135-12-11,7437.368276883774
2135-12-12,7624.391813192028
2135-12-13,7809.543364467081
2135-12-14,7710.666721375788
2135-12-15,7537.128142897414
2135-12-16,7257.64183106418
2135-12-17,7007.843422605632
2135-12-18,6775.6852359412305
2135-12-19,6785.654751839095
2135-12-20,6882.4913199094
2135-12-21,7057.741740064998
2135-12-22,7258.722033252528
2135-12-23,7529.312280916638
2135-12-24,7762.7990774648715
2135-12-25,7955.8990005238065
2135-12-26,7718.020671340594
2135-12-27,7588.736849739482
2135-12-28,7783.003027598989
2135-12-29,7984.6028120169385
2135-12-30,8098.2182370739765
2135-12-31,7805.979162975664
2136-01-01,7339.299159825506
2136-01-02,6986.017994364525
2136-01-03,6646.144425384614
2136-01-04,6281.313790663092
2136-01-05,6029.237329234142
2136-01-06,5799.433356197205
2136-01-07,5892.09993659007
2136-01-08,6106.63865809451
2136-01-09,6259.518697874675
2136-01-10,6414.577818768138
2136-01-11,6249.726838375394
2136-01-12,6102.600322584283
2136-01-13,6211.061745566854
2136-01-14,6039.765435066795
2136-01-15,5802.480449851214
2136-01-16,5719.824131996875
2136-01-17,5682.171457292866
2136-01-18,5573.729661269957
2136-01-19,5474.195804443699
2136-01-20,5527.49163310659
2136-01-21,5646.425784765897
2136-01-22,5799.938905308623
2136-01-23,6045.34063379895
2136-01-24,5837.675299418424
2136-01-25,5743.227159170069
2136-01-26,5662.100602191351
2136-01-27,5747.880001449258
2136-01-28,5644.177328507203
2136-01-29,5588.113791464935
2136-01-30,5583.668053694226
2136-01-31,5525.307372910119
2136-02-01,5472.168959163939
2136-02-02,5528.68240226676
2136-02-03,5616.62376935505
2136-02-04,5760.374812778079
2136-02-05,5889.347747873255
2136-02-06,5779.608793628637
2136-02-07,5679.880985780748
2136-02-08,5590.386354859347
2136-02-09,5507.2393180312965
2136-02-10,5436.859289023771
2136-02-11,5378.898595452683
2136-02-12,5314.605350908018
2136-02-13,5276.577283900067
2136-02-14,5330.47943447913
2136-02-15,5379.506682471996
2136-02-16,5449.13703815146
2136-02-17,5556.175205200837
2136-02-18,5654.794585866578
2136-02-19,5585.929812430861
2136-02-20,5516.72308897638
2136-02-21,5428.978789181633
2136-02-22,5356.3603571085305
2136-02-23,5316.3409416327295
2136-02-24,5387.130319337393
2136-02-25,5426.26057655876
2136-02-26,5448.916488842318
2136-02-27,5479.0017863107105
2136-02-28,5432.780096975951
2136-03-01,5362.955898472409
2136-03-02,5346.439881152926
2136-03-03,5416.028686412425
2136-03-04,5482.328676830162
2136-03-05,5575.748056483087
2136-03-06,5660.684377572376
2136-03-07,5590.110572034389
2136-03-08,5664.733165060341
2136-03-09,5836.233889807667
2136-03-10,6190.826571663576
2136-03-11,6396.165487263436
2136-03-12,6572.048771087072
2136-03-13,6401.291885305232
2136-03-14,6593.401306778741
2136-03-15,6840.995433326391
2136-03-16,7148.24391389565
2136-03-17,7373.864567281231
2136-03-18,7120.546092523805
2136-03-19,6861.184857076969
2136-03-20,6655.204680229046
2136-03-21,6440.789151470418
2136-03-22,6265.035745015507
2136-03-23,6306.2761356866
2136-03-24,6501.86600214134
2136-03-25,6713.987649321977
2136-03-26,6908.619486545264
2136-03-27,7155.736097517656
2136-03-28,7443.765637765616
2136-03-29,7679.587890139956
2136-03-30,7918.146104948484
2136-03-31,7680.897294375447
2136-04-01,7431.817430419556
2136-04-02,7663.540089661036
2136-04-03,7955.634714745286
2136-04-04,8213.912065985402
2136-04-05,7959.542613975691
2136-04-06,7898.806170795304
2136-04-07,7668.020637105087
2136-04-08,7447.3041248472
2136-04-09,7677.796300711128
2136-04-10,7790.919632173596
2136-04-11,7644.225988427034
2136-04-12,7918.808647353693
2136-04-13,8239.6403869103
2136-04-14,8569.940973809433
2136-04-15,8881.427227614045
2136-04-16,9048.284567482013
2136-04-17,9063.79539562865
2136-04-18,9335.695280852628
2136-04-19,9053.07405058263
2136-04-20,9020.75032641016
2136-04-21,9237.045977828118
2136-04-22,8968.90196042833
2136-04-23,8929.083332419239
2136-04-24,8827.91423576534
2136-04-25,8549.518828171775
2136-04-26,8890.161752404261
2136-04-27,9225.15959233861
2136-04-28,9504.558698608154
2136-04-29,9132.242238407423
2136-04-30,8799.625234224863
2136-05-01,9127.849963968569
2136-05-02,9419.741587486047
2136-05-03,9139.47831051383
2136-05-04,9453.800048408275
2136-05-05,9784.764441710984
2136-05-06,10147.432288811056
2136-05-07,10517.023313239753
2136-05-08,10363.713158340117
2136-05-09,9990.210378630254
2136-05-10,10235.452505874906
2136-05-11,10590.443285925166
2136-05-12,10383.150092767582
2136-05-13,10171.55522579014
2136-05-14,10408.723878551904
2136-05-15,10079.771878485386
2136-05-16,10254.159569573832
2136-05-17,10568.712935271973
2136-05-18,10709.39543154508
2136-05-19,11173.026647754547
2136-05-20,11597.07115743613
2136-05-21,11958.631600002325
2136-05-22,11579.988268662779
2136-05-23,11217.352098298814
2136-05-24,10832.811679618253
2136-05-25,10400.94297302099
2136-05-26,10074.730982481578
2136-05-27,10487.574515179676
2136-05-28,10943.558743497639
2136-05-29,11425.761045479148
2136-05-30,11892.11962879533
2136-05-31,12303.767026970338
2136-06-01,12941.644795269292
2136-06-02,13580.698971392518
2136-06-03,14227.273636763184
2136-06-04,14724.476135601437
2136-06-05,14210.760336159843
2136-06-06,13623.738993281604
2136-06-07,13300.57583583482
2136-06-08,13810.584520742828
2136-06-09,14472.311935783866
2136-06-10,14356.07369624712
2136-06-11,13638.925007039375
2136-06-12,12772.870969936517
2136-06-13,12247.060692466148
2136-06-14,12707.14824733213
2136-06-15,13339.20817494443
2136-06-16,14061.651396194398
2136-06-17,14543.863765756761
2136-06-18,14003.026722091101
2136-06-19,13436.971973068143
2136-06-20,13951.457916383592
2136-06-21,13508.17088403088
2136-06-22,13084.210393234212
2136-06-23,12663.313608882143
2136-06-24,12917.618849901743
2136-06-25,12480.090308225097
2136-06-26,13051.184439268312
2136-06-27,13699.637460583126
2136-06-28,14267.959579864942
2136-06-29,14857.082517959132
2136-06-30,15361.816342621354
2136-07-01,16092.311093494694
2136-07-02,16863.65352941915
2136-07-03,17898.45684502676
2136-07-04,18535.89519321262
2136-07-05,18859.605100877892
2136-07-06,19650.20717240977
2136-07-07,19957.474491246714
2136-07-08,19281.2030109841
2136-07-09,18562.351677298197
2136-07-10,19627.960642335773
2136-07-11,20438.171154558917
2136-07-12,21318.316830374944
2136-07-13,22339.767979299188
2136-07-14,21385.679314226607
2136-07-15,21416.512926709016
2136-07-16,20802.801985795344
2136-07-17,19929.851689379004
2136-07-18,19092.522551612783
2136-07-19,21955.19671496087
2136-07-20,25665.658680515393
2136-07-21,29505.249155227702
2136-07-22,33312.66038458952
2136-07-23,37040.09782870547
2136-07-24,40693.33242139464
2136-07-25,43587.326852257786
2136-07-26,46160.86751780158
2136-07-27,48570.37195009388
2136-07-28,51440.382001984755
2136-07-29,46006.45719852931
2136-07-30,41079.25010746178
2136-07-31,36895.28794582639
2136-08-01,33422.81905662821
2136-08-02,30744.171018775647
2136-08-03,28856.49029867361
2136-08-04,27465.305413826405
2136-08-05,26019.860834513638
2136-08-06,24629.628004859103
2136-08-07,24227.333662373967
2136-08-08,23028.150984788157
2136-08-09,21804.9423237268
2136-08-10,20979.765386737763
2136-08-11,20164.650402231488
2136-08-12,19428.818676202733
2136-08-13,18867.080359460746
2136-08-14,19624.17920567026
2136-08-15,20725.9405933642
2136-08-16,22095.494793871363
2136-08-17,23620.062557337445
2136-08-18,24864.666819502316
2136-08-19,26804.244350691046
2136-08-20,28988.899925304067
2136-08-21,31366.110863394813
2136-08-22,33634.35350065926
2136-08-23,35393.761076651725
2136-08-24,36224.88976630089
2136-08-25,34357.56053930567
2136-08-26,32425.692907112327
2136-08-27,30474.212305968806
2136-08-28,28527.511921744586
2136-08-29,26863.63622481748
2136-08-30,25569.44475366889
2136-08-31,24094.74692722372
2136-09-01,22724.518858055868
2136-09-02,22649.409431256925
2136-09-03,22564.4859647907
2136-09-04,21500.816088009055
2136-09-05,21114.66130249867
2136-09-06,21996.310414070904
2136-09-07,23218.71889204848
2136-09-08,22126.14479099036
2136-09-09,21080.206928146512
2136-09-10,20279.12869660513
2136-09-11,21165.94662677138
2136-09-12,21402.305576393894
2136-09-13,20688.724614971783
2136-09-14,19926.906596983732
2136-09-15,20606.785328732276
2136-09-16,19955.667545213088
2136-09-17,19110.486386955097
2136-09-18,19895.149831019375
2136-09-19,19718.99222816284
2136-09-20,18980.16156408096
2136-09-21,18105.677017844413
2136-09-22,17361.314598833982
2136-09-23,16656.792432403287
2136-09-24,16667.484682955048
2136-09-25,17352.31005681635
2136-09-26,18015.74573815617
2136-09-27,17365.33597915993
2136-09-28,16772.95556861257
2136-09-29,17351.243836269558
2136-09-30,16625.53122663418
2136-10-01,15929.888276860167
2136-10-02,15298.546785702782
2136-10-03,14743.082478249738
2136-10-04,15212.574310776741
2136-10-05,14735.626527761415
2136-10-06,14298.50053390081
2136-10-07,13944.132871282653
2136-10-08,13378.18928842267
2136-10-09,12860.220354351235
2136-10-10,13150.802775785636
2136-10-11,13610.050870622877
2136-10-12,14062.677818580323
2136-10-13,14525.439093303197
2136-10-14,14802.902273978596
2136-10-15,14347.899879396502
2136-10-16,13851.480672312082
2136-10-17,13302.5144833684
2136-10-18,12850.459347990323
2136-10-19,12442.266688921683
2136-10-20,11988.086426728745
2136-10-21,11706.874977534819
2136-10-22,11641.763141791658
2136-10-23,11566.831582604129
2136-10-24,11223.51914071305
2136-10-25,10904.276837571593
2136-10-26,10533.802165368867
2136-10-27,10083.479462985775
2136-10-28,9715.5193385976
2136-10-29,9370.332301904327
2136-10-30,9713.662485164405
2136-10-31,10202.326728868851
2136-11-01,9895.648701012537
2136-11-02,9515.740757877667
2136-11-03,9126.315242619172
2136-11-04,8719.108504278624
2136-11-05,8368.901830519739
2136-11-06,8031.306145604719
2136-11-07,7744.922114657133
2136-11-08,7488.208366822674
2136-11-09,7230.759906719296
2136-11-10,7000.918112660606
2136-11-11,7228.065341089064
2136-11-12,7487.89154556312
2136-11-13,7277.5504713395085
2136-11-14,7048.635654767073
2136-11-15,7277.5097915272045
2136-11-16,7547.210872884044
2136-11-17,7350.6674273366025
2136-11-18,7117.889617572464
2136-11-19,6887.252984326807
2136-11-20,6936.563223175016
2136-11-21,7138.889563330124
2136-11-22,6846.561412542521
2136-11-23,6565.819128010265
